Customer Age,Customer Gender,Product Purchased,Date of Purchase,Ticket Type,Ticket Status,Resolution,Ticket Priority,Ticket Channel,First Response Time,Time to Resolution,Customer Satisfaction Rating,Purchase_Year,Purchase_Month,Purchase_Day,Response_Delay_Hours,Resolution_Delay_Hours,Age_Group
65,2,29,2021-03-13,1,2,0,3,0,2023-06-01 13:24:28,2023-06-01 17:14:42,3.0,2021,3,13,19453.40777777778,3.837222222222222,61-70
18,0,8,2020-03-04,0,1,0,1,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,3,4,28417.355277777777,15.889722222222222,0-20
29,2,19,2021-05-02,0,2,0,1,3,2023-06-01 22:58:30,2023-06-01 17:14:42,3.0,2021,5,2,18262.975,-5.73,21-30
35,0,1,2021-04-16,4,2,0,2,2,2023-06-01 20:23:31,2023-06-01 17:14:42,3.0,2021,4,16,18644.391944444444,-3.1469444444444443,31-40
30,0,13,2020-01-08,1,1,0,3,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,1,8,29761.355277777777,15.889722222222222,21-30
67,1,8,2020-06-02,4,0,1605,3,1,2023-06-01 07:47:34,2023-06-01 01:27:34,5.0,2020,6,2,26263.792777777777,-6.333333333333333,61-70
50,0,27,2020-04-11,3,1,0,1,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,4,11,27505.355277777777,15.889722222222222,41-50
69,2,6,2020-12-28,0,2,0,0,2,2023-06-01 22:51:35,2023-06-01 17:14:42,3.0,2020,12,28,21262.859722222223,-5.614722222222222,61-70
30,2,36,2020-08-29,1,2,0,0,1,2023-06-01 17:05:37,2023-06-01 17:14:42,3.0,2020,8,29,24161.09361111111,0.15138888888888888,21-30
57,2,5,2020-07-14,4,0,2387,0,0,2023-06-01 13:45:39,2023-06-01 14:15:39,4.0,2020,7,14,25261.760833333334,0.5,51-60
56,1,12,2020-04-07,1,2,0,1,0,2023-06-01 13:25:40,2023-06-01 17:14:42,3.0,2020,4,7,27613.42777777778,3.817222222222222,51-60
44,0,26,2021-04-27,2,0,1303,0,2,2023-06-01 08:43:42,2023-06-01 00:22:42,3.0,2021,4,27,18368.728333333333,-8.35,41-50
58,1,10,2020-05-28,1,1,0,2,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,5,28,26377.355277777777,15.889722222222222,51-60
47,2,12,2021-09-15,2,0,27,0,3,2023-06-01 15:18:45,2023-06-01 13:17:45,2.0,2021,9,15,14991.3125,-2.0166666666666666,41-50
39,2,16,2020-05-18,3,2,0,1,1,2023-06-01 04:17:47,2023-06-01 17:14:42,3.0,2020,5,18,26620.296388888888,12.948611111111111,31-40
25,0,18,2020-01-21,2,1,0,0,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,1,21,29449.355277777777,15.889722222222222,21-30
63,0,40,2021-10-31,1,2,0,1,1,2023-06-01 19:54:50,2023-06-01 17:14:42,3.0,2021,10,31,13891.913888888888,-2.668888888888889,61-70
48,0,2,2021-01-25,1,0,95,3,3,2023-06-01 12:24:51,2023-06-01 07:00:51,1.0,2021,1,25,20580.414166666666,-5.4,41-50
21,0,2,2021-12-30,0,0,2319,1,2,2023-06-01 03:29:52,2023-06-01 06:27:52,1.0,2021,12,30,12435.497777777779,2.966666666666667,21-30
42,1,29,2020-05-29,4,0,492,2,2,2023-06-01 12:40:52,2023-06-01 11:25:52,1.0,2020,5,29,26364.681111111113,-1.25,41-50
41,1,20,2020-08-31,4,2,0,1,1,2023-06-01 09:09:53,2023-06-01 17:14:42,3.0,2020,8,31,24105.164722222224,8.080277777777777,41-50
48,0,4,2021-09-16,4,1,0,0,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,9,16,14953.355277777779,15.889722222222222,41-50
50,2,18,2020-04-15,2,1,0,1,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,4,15,27409.355277777777,15.889722222222222,41-50
34,1,18,2021-06-08,2,0,2487,0,0,2023-06-01 16:43:58,2023-05-31 23:55:58,2.0,2021,6,8,17368.73277777778,-16.8,31-40
38,1,19,2021-08-25,4,0,1114,1,3,2023-06-01 20:53:59,2023-06-01 02:40:59,2.0,2021,8,25,15500.899722222222,-18.216666666666665,31-40
32,1,29,2021-02-24,4,1,0,0,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,2,24,19849.355277777777,15.889722222222222,31-40
26,1,20,2020-01-02,1,1,0,2,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,1,2,29905.355277777777,15.889722222222222,21-30
69,1,29,2021-01-31,3,2,0,2,0,2023-06-01 18:43:04,2023-06-01 17:14:42,3.0,2021,1,31,20442.717777777776,-1.4727777777777777,61-70
42,2,1,2021-06-16,0,0,2260,0,1,2023-06-01 12:08:04,2023-06-01 22:31:04,3.0,2021,6,16,17172.134444444444,10.383333333333333,41-50
37,0,33,2021-01-31,0,1,0,0,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,1,31,20425.355277777777,15.889722222222222,31-40
70,1,13,2021-05-14,3,2,0,3,2,2023-06-01 15:15:07,2023-06-01 17:14:42,3.0,2021,5,14,17967.251944444444,1.9930555555555556,61-70
62,1,0,2020-08-25,1,1,0,2,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,8,25,24241.355277777777,15.889722222222222,61-70
28,1,41,2021-11-30,4,0,2437,0,1,2023-06-01 22:05:11,2023-06-01 22:08:11,2.0,2021,11,30,13174.086388888889,0.05,21-30
31,0,17,2021-11-05,1,0,600,3,0,2023-06-01 07:20:12,2023-06-01 14:05:12,3.0,2021,11,5,13759.336666666666,6.75,31-40
46,2,22,2020-01-03,3,2,0,1,3,2023-06-01 04:42:13,2023-06-01 17:14:42,3.0,2020,1,3,29884.703611111112,12.54138888888889,41-50
43,0,6,2021-10-02,0,0,1206,2,3,2023-06-01 15:17:14,2023-06-01 01:08:14,5.0,2021,10,2,14583.287222222221,-14.15,41-50
39,1,6,2021-11-09,0,0,1164,2,2,2023-06-01 13:36:15,2023-06-01 08:25:15,4.0,2021,11,9,13669.604166666666,-5.183333333333334,31-40
53,0,17,2021-03-27,1,1,0,0,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,3,27,19105.355277777777,15.889722222222222,51-60
56,0,27,2021-03-17,1,1,0,1,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,3,17,19345.355277777777,15.889722222222222,51-60
62,0,14,2021-12-25,0,0,1513,3,0,2023-06-01 03:09:20,2023-06-01 15:06:20,4.0,2021,12,25,12555.155555555555,11.95,61-70
60,2,1,2021-11-01,0,1,0,3,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,11,1,13849.355277777779,15.889722222222222,51-60
68,1,10,2020-06-09,3,2,0,0,1,2023-06-01 17:20:23,2023-06-01 17:14:42,3.0,2020,6,9,26105.339722222223,-0.09472222222222222,61-70
39,0,27,2021-02-11,1,2,0,2,0,2023-06-01 06:11:24,2023-06-01 17:14:42,3.0,2021,2,11,20166.19,11.055,31-40
45,2,37,2020-08-07,3,1,0,0,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,8,7,24673.355277777777,15.889722222222222,41-50
50,1,10,2020-08-14,0,2,0,0,2,2023-06-01 00:56:27,2023-06-01 17:14:42,3.0,2020,8,14,24504.940833333334,16.304166666666667,41-50
41,0,38,2021-03-02,2,0,514,3,0,2023-06-01 18:32:28,2023-06-01 13:21:28,3.0,2021,3,2,19722.54111111111,-5.183333333333334,41-50
22,0,29,2020-04-18,0,0,2394,3,1,2023-06-01 00:51:30,2023-06-01 00:15:30,5.0,2020,4,18,27336.858333333334,-0.6,21-30
49,2,37,2021-01-04,3,1,0,3,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,1,4,21073.355277777777,15.889722222222222,41-50
45,2,13,2020-06-11,4,1,0,3,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,6,11,26041.355277777777,15.889722222222222,41-50
58,0,38,2021-09-10,0,1,0,1,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,9,10,15097.355277777779,15.889722222222222,51-60
50,0,9,2020-12-06,3,2,0,3,0,2023-06-01 18:13:35,2023-06-01 17:14:42,3.0,2020,12,6,21786.22638888889,-0.9813888888888889,41-50
25,1,27,2020-11-06,1,2,0,0,2,2023-06-01 05:01:35,2023-06-01 17:14:42,3.0,2020,11,6,22493.026388888888,12.21861111111111,21-30
25,0,7,2021-04-24,2,1,0,3,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,4,24,18433.355277777777,15.889722222222222,21-30
52,2,21,2021-06-21,1,0,2303,3,1,2023-06-01 14:30:39,2023-06-01 00:48:39,4.0,2021,6,21,17054.510833333334,-13.7,51-60
43,2,3,2021-06-22,1,0,2722,1,0,2023-06-01 00:27:41,2023-06-01 04:10:41,5.0,2021,6,22,17016.46138888889,3.716666666666667,41-50
64,1,28,2020-02-25,0,1,0,0,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,2,25,28609.355277777777,15.889722222222222,61-70
18,2,18,2021-11-21,2,0,327,0,2,2023-06-01 17:55:43,2023-06-01 13:21:43,1.0,2021,11,21,13385.92861111111,-4.566666666666666,0-20
68,1,17,2020-08-13,3,0,1459,1,1,2023-06-01 12:52:45,2023-06-01 21:29:45,4.0,2020,8,13,24540.879166666666,8.616666666666667,61-70
38,1,6,2021-05-31,2,2,0,2,3,2023-06-01 11:06:46,2023-06-01 17:14:42,3.0,2021,5,31,17555.112777777777,6.1322222222222225,31-40
70,1,13,2021-08-28,0,1,0,1,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,8,28,15409.355277777779,15.889722222222222,61-70
33,1,25,2020-11-11,4,1,0,2,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,11,11,22369.355277777777,15.889722222222222,31-40
44,0,22,2020-08-19,1,0,1364,0,1,2023-06-01 10:29:51,2023-06-01 16:31:51,1.0,2020,8,19,24394.4975,6.033333333333333,41-50
32,2,39,2020-05-27,3,1,0,1,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,5,27,26401.355277777777,15.889722222222222,31-40
60,1,40,2021-02-27,1,1,0,2,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,2,27,19777.355277777777,15.889722222222222,51-60
37,1,16,2021-05-18,1,2,0,0,2,2023-06-01 20:11:56,2023-06-01 17:14:42,3.0,2021,5,18,17876.198888888888,-2.953888888888889,31-40
47,0,8,2020-03-12,4,2,0,1,2,2023-06-01 14:31:56,2023-06-01 17:14:42,3.0,2020,3,12,28238.532222222224,2.7127777777777777,41-50
39,0,38,2021-09-30,4,2,0,1,2,2023-06-01 17:14:56,2023-06-01 17:14:42,3.0,2021,9,30,14633.24888888889,-0.0038888888888888888,31-40
66,1,20,2021-01-13,1,0,542,3,1,2023-06-01 23:15:58,2023-06-01 09:12:58,3.0,2021,1,13,20879.266111111112,-14.05,61-70
69,0,22,2020-10-09,4,2,0,3,3,2023-06-01 16:55:00,2023-06-01 17:14:42,3.0,2020,10,9,23176.916666666668,0.3283333333333333,61-70
61,0,8,2020-04-23,1,2,0,0,3,2023-06-01 06:00:01,2023-06-01 17:14:42,3.0,2020,4,23,27222.000277777777,11.244722222222222,61-70
43,0,41,2021-05-08,4,1,0,1,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,5,8,18097.355277777777,15.889722222222222,41-50
50,1,12,2021-12-26,0,0,863,3,3,2023-06-01 12:43:03,2023-06-01 00:55:03,4.0,2021,12,26,12540.7175,-11.8,41-50
68,1,3,2020-07-06,1,0,1128,1,3,2023-06-01 05:07:04,2023-06-01 04:08:04,4.0,2020,7,6,25445.117777777778,-0.9833333333333333,61-70
54,0,16,2021-01-29,2,2,0,3,2,2023-06-01 13:31:06,2023-06-01 17:14:42,3.0,2021,1,29,20485.518333333333,3.7266666666666666,51-60
25,0,21,2020-11-28,1,1,0,0,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,11,28,21961.355277777777,15.889722222222222,21-30
48,1,4,2021-05-13,3,2,0,1,0,2023-06-01 17:58:09,2023-06-01 17:14:42,3.0,2021,5,13,17993.969166666666,-0.7241666666666666,41-50
22,2,11,2020-04-01,4,1,0,1,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,4,1,27745.355277777777,15.889722222222222,21-30
58,0,21,2021-06-12,2,1,0,3,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,6,12,17257.355277777777,15.889722222222222,51-60
29,2,1,2021-02-25,4,1,0,1,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,2,25,19825.355277777777,15.889722222222222,21-30
49,0,19,2020-09-08,3,2,0,1,2,2023-06-01 17:14:15,2023-06-01 17:14:42,3.0,2020,9,8,23921.2375,0.0075,41-50
52,0,30,2020-03-07,1,2,0,3,2,2023-06-01 13:09:17,2023-06-01 17:14:42,3.0,2020,3,7,28357.15472222222,4.090277777777778,51-60
21,2,41,2021-06-22,2,2,0,1,3,2023-06-01 02:37:19,2023-06-01 17:14:42,3.0,2021,6,22,17018.621944444443,14.623055555555556,21-30
30,1,25,2021-05-19,4,2,0,3,1,2023-06-01 01:50:20,2023-06-01 17:14:42,3.0,2021,5,19,17833.838888888888,15.40611111111111,21-30
32,1,41,2021-09-13,1,0,1247,1,1,2023-06-01 22:30:22,2023-06-01 09:10:22,3.0,2021,9,13,15046.506111111112,-13.333333333333334,31-40
49,1,0,2021-11-14,3,0,854,0,2,2023-06-01 01:50:24,2023-06-01 17:50:24,1.0,2021,11,14,13537.84,16.0,41-50
63,1,9,2021-08-04,0,0,1800,0,3,2023-06-01 03:47:25,2023-06-01 23:34:25,2.0,2021,8,4,15987.790277777778,19.783333333333335,61-70
68,2,10,2021-04-20,0,2,0,1,0,2023-06-01 04:17:27,2023-06-01 17:14:42,3.0,2021,4,20,18532.290833333333,12.954166666666667,61-70
33,0,2,2021-02-23,1,2,0,3,2,2023-06-01 07:05:27,2023-06-01 17:14:42,3.0,2021,2,23,19879.090833333332,10.154166666666667,31-40
38,0,17,2021-04-27,3,2,0,1,3,2023-06-01 15:20:28,2023-06-01 17:14:42,3.0,2021,4,27,18375.341111111113,1.903888888888889,31-40
32,0,19,2020-11-19,1,0,1005,3,2,2023-06-01 10:57:30,2023-06-01 12:27:30,3.0,2020,11,19,22186.958333333332,1.5,31-40
42,0,2,2021-08-23,0,0,1854,2,1,2023-06-01 10:15:31,2023-06-01 10:10:31,4.0,2021,8,23,15538.25861111111,-0.08333333333333333,41-50
68,2,0,2021-05-17,0,1,0,2,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,5,17,17881.355277777777,15.889722222222222,61-70
32,2,35,2021-02-02,2,2,0,0,2,2023-06-01 09:53:33,2023-06-01 17:14:42,3.0,2021,2,2,20385.8925,7.3525,31-40
26,1,27,2020-07-26,1,2,0,0,1,2023-06-01 02:53:35,2023-06-01 17:14:42,3.0,2020,7,26,24962.893055555556,14.351944444444445,21-30
70,1,39,2020-03-06,2,2,0,0,1,2023-06-01 06:04:37,2023-06-01 17:14:42,3.0,2020,3,6,28374.076944444445,11.168055555555556,61-70
44,2,9,2021-11-02,3,1,0,1,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,11,2,13825.355277777779,15.889722222222222,41-50
20,2,17,2020-09-12,3,0,858,2,1,2023-06-01 18:21:40,2023-06-01 07:45:40,3.0,2020,9,12,23826.36111111111,-10.6,0-20
36,1,40,2020-05-17,4,2,0,2,3,2023-05-31 23:57:41,2023-06-01 17:14:42,3.0,2020,5,17,26639.96138888889,17.28361111111111,31-40
70,0,11,2020-06-21,4,2,0,0,2,2023-06-01 15:58:42,2023-06-01 17:14:42,3.0,2020,6,21,25815.978333333333,1.2666666666666666,61-70
42,0,39,2021-12-02,3,1,0,2,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,12,2,13105.355277777779,15.889722222222222,41-50
64,1,7,2021-04-21,0,2,0,3,0,2023-06-01 03:33:46,2023-06-01 17:14:42,3.0,2021,4,21,18507.562777777777,13.682222222222222,61-70
55,2,30,2021-11-21,2,0,1274,3,0,2023-06-01 19:31:46,2023-06-01 04:38:46,2.0,2021,11,21,13387.529444444444,-14.883333333333333,51-60
70,1,39,2021-03-14,3,1,0,0,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,3,14,19417.355277777777,15.889722222222222,61-70
57,1,8,2020-03-03,3,0,2744,2,0,2023-06-01 12:24:49,2023-06-01 07:29:49,3.0,2020,3,3,28452.41361111111,-4.916666666666667,51-60
56,1,41,2020-04-16,1,2,0,2,3,2023-06-01 22:04:51,2023-06-01 17:14:42,3.0,2020,4,16,27406.080833333333,-4.835833333333333,51-60
48,2,17,2021-09-28,3,1,0,2,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,9,28,14665.355277777779,15.889722222222222,41-50
32,1,20,2020-01-27,3,1,0,0,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,1,27,29305.355277777777,15.889722222222222,31-40
44,2,4,2021-08-22,0,0,1737,2,0,2023-06-01 06:18:56,2023-06-01 05:06:56,1.0,2021,8,22,15558.315555555555,-1.2,41-50
33,0,26,2021-03-19,2,2,0,2,2,2023-06-01 18:37:57,2023-06-01 17:14:42,3.0,2021,3,19,19314.6325,-1.3875,31-40
45,0,40,2021-02-15,1,2,0,3,3,2023-06-01 08:39:59,2023-06-01 17:14:42,3.0,2021,2,15,20072.66638888889,8.578611111111112,41-50
43,0,39,2020-07-30,4,2,0,3,3,2023-06-01 19:06:01,2023-06-01 17:14:42,3.0,2020,7,30,24883.10027777778,-1.8552777777777778,41-50
52,1,25,2020-02-02,2,1,0,3,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,2,2,29161.355277777777,15.889722222222222,51-60
54,2,8,2020-01-12,1,1,0,3,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,1,12,29665.355277777777,15.889722222222222,51-60
19,2,9,2020-08-20,0,1,0,1,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,8,20,24361.355277777777,15.889722222222222,0-20
65,2,4,2020-11-19,2,1,0,3,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,11,19,22177.355277777777,15.889722222222222,61-70
59,0,25,2020-06-13,0,1,0,0,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,6,13,25993.355277777777,15.889722222222222,51-60
19,2,7,2020-01-08,2,2,0,1,3,2023-06-01 05:44:10,2023-06-01 17:14:42,3.0,2020,1,8,29765.73611111111,11.508888888888889,0-20
19,2,6,2020-07-13,0,0,1230,3,2,2023-06-01 11:27:11,2023-06-01 03:02:11,1.0,2020,7,13,25283.453055555554,-8.416666666666666,0-20
26,2,29,2021-04-05,1,2,0,1,3,2023-06-01 15:41:13,2023-06-01 17:14:42,3.0,2021,4,5,18903.686944444446,1.5580555555555555,21-30
60,2,37,2020-04-16,2,0,463,3,2,2023-06-01 12:55:13,2023-06-01 20:24:13,4.0,2020,4,16,27396.92027777778,7.483333333333333,51-60
25,0,33,2021-01-24,2,0,1844,0,1,2023-06-01 06:55:14,2023-06-01 03:34:14,3.0,2021,1,24,20598.920555555556,-3.35,21-30
33,2,15,2020-01-05,0,2,0,2,0,2023-06-01 19:40:15,2023-06-01 17:14:42,3.0,2020,1,5,29851.670833333334,-2.4258333333333333,31-40
37,1,1,2021-10-30,2,1,0,0,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,10,30,13897.355277777779,15.889722222222222,31-40
49,1,40,2020-05-11,1,2,0,3,2,2023-06-01 03:05:16,2023-06-01 17:14:42,3.0,2020,5,11,26787.08777777778,14.157222222222222,41-50
65,0,5,2020-07-30,0,2,0,1,0,2023-06-01 13:47:18,2023-06-01 17:14:42,3.0,2020,7,30,24877.788333333334,3.4566666666666666,61-70
46,0,1,2020-07-02,3,0,546,1,0,2023-06-01 12:37:20,2023-06-01 16:08:20,4.0,2020,7,2,25548.62222222222,3.5166666666666666,41-50
63,0,19,2021-12-15,4,2,0,1,1,2023-06-01 18:45:22,2023-06-01 17:14:42,3.0,2021,12,15,12810.756111111112,-1.511111111111111,61-70
50,2,16,2020-03-05,0,2,0,3,2,2023-06-01 12:28:23,2023-06-01 17:14:42,3.0,2020,3,5,28404.473055555554,4.771944444444444,41-50
57,0,1,2021-11-30,4,1,0,2,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,11,30,13153.355277777779,15.889722222222222,51-60
25,1,3,2021-05-07,0,0,2486,1,3,2023-06-01 22:12:27,2023-06-01 15:53:27,4.0,2021,5,7,18142.2075,-6.316666666666666,21-30
56,2,4,2020-02-15,4,2,0,2,2,2023-06-01 10:28:27,2023-06-01 17:14:42,3.0,2020,2,15,28858.474166666667,6.770833333333333,51-60
24,2,7,2021-06-07,1,2,0,1,0,2023-06-01 07:57:29,2023-06-01 17:14:42,3.0,2021,6,7,17383.958055555555,9.286944444444444,21-30
24,0,12,2021-10-24,0,2,0,1,3,2023-06-01 15:25:31,2023-06-01 17:14:42,3.0,2021,10,24,14055.425277777778,1.8197222222222222,21-30
31,1,18,2020-10-05,2,2,0,2,1,2023-06-01 14:34:32,2023-06-01 17:14:42,3.0,2020,10,5,23270.575555555555,2.6694444444444443,31-40
50,2,31,2020-06-06,0,2,0,1,3,2023-06-01 02:06:34,2023-06-01 17:14:42,3.0,2020,6,6,26162.109444444446,15.135555555555555,41-50
44,0,15,2020-06-30,4,0,414,1,0,2023-06-01 11:11:36,2023-06-01 06:15:36,5.0,2020,6,30,25595.193333333333,-4.933333333333334,41-50
24,0,34,2020-09-10,3,2,0,3,3,2023-06-01 23:27:38,2023-06-01 17:14:42,3.0,2020,9,10,23879.460555555557,-6.2155555555555555,21-30
52,2,41,2021-07-17,0,2,0,0,2,2023-06-01 01:31:40,2023-06-01 17:14:42,3.0,2021,7,17,16417.527777777777,15.717222222222222,51-60
20,1,19,2020-07-07,4,2,0,1,3,2023-06-01 11:17:41,2023-06-01 17:14:42,3.0,2020,7,7,25427.29472222222,5.950277777777778,0-20
39,1,1,2020-03-01,3,2,0,3,1,2023-06-01 22:38:41,2023-06-01 17:14:42,3.0,2020,3,1,28510.644722222223,-5.3997222222222225,31-40
62,1,16,2020-05-01,4,1,0,2,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,5,1,27025.355277777777,15.889722222222222,61-70
18,1,4,2020-04-25,0,0,2083,0,1,2023-06-01 09:57:43,2023-06-01 07:22:43,5.0,2020,4,25,27177.961944444443,-2.5833333333333335,0-20
30,0,23,2021-09-08,3,2,0,1,3,2023-06-01 23:32:45,2023-06-01 17:14:42,3.0,2021,9,8,15167.545833333334,-6.300833333333333,21-30
20,2,23,2020-01-03,1,1,0,3,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,1,3,29881.355277777777,15.889722222222222,0-20
38,1,32,2021-11-27,0,2,0,0,0,2023-06-01 08:38:47,2023-06-01 17:14:42,3.0,2021,11,27,13232.646388888888,8.598611111111111,31-40
55,0,19,2021-05-24,2,0,2492,3,2,2023-06-01 22:54:49,2023-06-01 14:18:49,1.0,2021,5,24,17734.91361111111,-8.6,51-60
26,0,34,2021-03-31,2,2,0,2,1,2023-06-01 06:42:51,2023-06-01 17:14:42,3.0,2021,3,31,19014.71416666667,10.530833333333334,21-30
68,2,15,2021-05-13,4,2,0,2,1,2023-06-01 11:52:51,2023-06-01 17:14:42,3.0,2021,5,13,17987.880833333333,5.364166666666667,61-70
36,1,36,2021-09-16,2,0,2026,0,1,2023-06-01 22:13:53,2023-06-01 05:40:53,2.0,2021,9,16,14974.23138888889,-16.55,31-40
41,1,37,2020-12-25,2,1,0,3,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,12,25,21313.355277777777,15.889722222222222,41-50
24,1,1,2020-05-10,2,2,0,3,0,2023-06-01 20:37:56,2023-06-01 17:14:42,3.0,2020,5,10,26828.632222222222,-3.3872222222222224,21-30
45,1,15,2020-10-14,0,0,681,1,3,2023-06-01 10:37:57,2023-06-01 02:00:57,4.0,2020,10,14,23050.6325,-8.616666666666667,41-50
47,1,39,2021-09-22,1,1,0,1,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,9,22,14809.355277777779,15.889722222222222,41-50
43,2,34,2020-04-29,3,2,0,0,1,2023-06-01 04:10:01,2023-06-01 17:14:42,3.0,2020,4,29,27076.166944444445,13.078055555555556,41-50
59,0,7,2020-06-19,3,0,1470,3,3,2023-06-01 14:32:02,2023-06-01 17:40:02,1.0,2020,6,19,25862.533888888887,3.1333333333333333,51-60
53,0,20,2020-05-21,4,0,1755,3,1,2023-06-01 14:04:04,2023-06-01 04:27:04,3.0,2020,5,21,26558.06777777778,-9.616666666666667,51-60
37,2,2,2020-01-06,4,0,1929,1,2,2023-06-01 14:17:04,2023-06-01 18:13:04,1.0,2020,1,6,29822.284444444445,3.933333333333333,31-40
48,2,16,2021-06-09,2,2,0,2,3,2023-06-01 21:20:05,2023-06-01 17:14:42,3.0,2021,6,9,17349.334722222222,-4.089722222222222,41-50
27,0,10,2020-04-04,1,1,0,2,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,4,4,27673.355277777777,15.889722222222222,21-30
37,2,33,2020-08-14,4,1,0,2,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,8,14,24505.355277777777,15.889722222222222,31-40
44,0,1,2021-04-09,1,0,1227,1,1,2023-06-01 19:14:09,2023-06-01 12:42:09,3.0,2021,4,9,18811.235833333332,-6.533333333333333,41-50
22,2,1,2020-02-28,2,0,458,3,3,2023-06-01 00:01:10,2023-06-01 23:08:10,2.0,2020,2,28,28536.019444444446,23.116666666666667,21-30
23,0,41,2021-01-08,1,0,1169,1,1,2023-06-01 11:50:12,2023-06-01 13:50:12,3.0,2021,1,8,20987.836666666666,2.0,21-30
27,2,26,2020-03-28,2,2,0,0,0,2023-06-01 09:58:12,2023-06-01 17:14:42,3.0,2020,3,28,27849.97,7.275,21-30
34,2,0,2021-01-30,2,2,0,3,0,2023-06-01 10:50:12,2023-06-01 17:14:42,3.0,2021,1,30,20458.836666666666,6.408333333333333,31-40
28,0,35,2021-03-17,0,0,928,2,0,2023-06-01 08:24:13,2023-06-01 11:39:13,1.0,2021,3,17,19352.403611111113,3.25,21-30
39,2,20,2021-09-28,1,0,2506,0,2,2023-06-01 08:57:15,2023-06-01 02:43:15,1.0,2021,9,28,14672.954166666666,-6.233333333333333,31-40
39,1,16,2020-07-15,3,1,0,3,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,7,15,25225.355277777777,15.889722222222222,31-40
43,0,0,2020-01-05,1,1,0,2,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,1,5,29833.355277777777,15.889722222222222,41-50
46,1,38,2021-02-19,1,0,1633,1,0,2023-06-01 02:04:20,2023-06-01 16:27:20,3.0,2021,2,19,19970.07222222222,14.383333333333333,41-50
24,2,14,2020-07-24,0,0,1798,1,0,2023-06-01 12:41:22,2023-06-01 04:49:22,4.0,2020,7,24,25020.689444444444,-7.866666666666666,21-30
51,2,20,2020-07-21,1,0,652,2,2,2023-06-01 00:31:23,2023-06-01 11:09:23,5.0,2020,7,21,25080.523055555557,10.633333333333333,51-60
39,1,28,2020-04-14,4,2,0,3,0,2023-06-01 05:45:25,2023-06-01 17:14:42,3.0,2020,4,14,27437.756944444445,11.488055555555556,31-40
